143,Monero,XMR,2014-10-12,1.1034400463104248,1.0374799966812134,1.0774600505828857,1.08502995967865,58972.0,4331217.55309
144,Monero,XMR,2014-10-13,1.1259000301361084,1.0201300382614136,1.0832799673080444,1.1034200191497803,92058.5,4426440.27511
145,Monero,XMR,2014-10-14,1.1553200483322144,1.0685299634933472,1.0983999967575073,1.074470043182373,63787.30078125,4331020.06004
146,Monero,XMR,2014-10-15,1.084939956665039,0.9110029935836792,1.0830199718475342,0.9908109903335571,104550.0,4013397.43832
147,Monero,XMR,2014-10-16,1.0258899927139282,0.9183400273323059,0.9869539737701416,0.9994580149650574,59154.30078125,4067598.60132
148,Monero,XMR,2014-10-17,0.9987180233001709,0.9188569784164429,0.9987180233001709,0.9731979966163635,63033.6015625,3979923.71803
149,Monero,XMR,2014-10-18,1.003100037574768,0.9481080174446106,0.973583996295929,0.9658300280570984,60842.0,3969072.05782
150,Monero,XMR,2014-10-19,1.0130599737167358,0.9588819742202759,0.9655680060386658,0.9944360256195068,47857.8984375,4105863.13691
151,Monero,XMR,2014-10-20,1.0053399801254272,0.9168239831924438,0.9956759810447693,0.9503939747810364,86281.1015625,3942140.87245
152,Monero,XMR,2014-10-21,0.9791820049285889,0.9329760074615479,0.9520609974861145,0.9577829837799072,50962.80078125,3990937.69504
153,Monero,XMR,2014-10-22,0.9921020269393921,0.9427469968795776,0.9569090008735657,0.9467160105705261,63726.69921875,3963251.71087
154,Monero,XMR,2014-10-23,0.9461929798126221,0.7250419855117798,0.942326009273529,0.8654959797859192,97123.6015625,3640394.51155
155,Monero,XMR,2014-10-24,0.8599680066108704,0.7448149919509888,0.842074990272522,0.7621570229530334,52867.30078125,3220890.10994
156,Monero,XMR,2014-10-25,0.7713080048561096,0.6717650294303894,0.7638260126113892,0.7398020029067993,54596.1015625,3140365.73441
157,Monero,XMR,2014-10-26,0.7531700134277344,0.6858670115470886,0.7402600049972534,0.6944019794464111,37576.6015625,2960782.93677
158,Monero,XMR,2014-10-27,0.7745220065116882,0.6034939885139465,0.6976230144500732,0.7228310108184814,141319.0,3092662.05409
159,Monero,XMR,2014-10-28,0.729839026927948,0.6046159863471985,0.7049750089645386,0.689257025718689,82388.5,2964699.98588
160,Monero,XMR,2014-10-29,0.6992459893226624,0.6217679977416992,0.6877750158309937,0.6330599784851074,23967.099609375,2735478.86673
161,Monero,XMR,2014-10-30,0.6644150018692017,0.5903069972991943,0.6320469975471497,0.6140639781951904,48426.5,2665310.81199
162,Monero,XMR,2014-10-31,0.6401140093803406,0.5983139872550964,0.6136900186538696,0.6072180271148682,37303.3984375,2647634.40049
163,Monero,XMR,2014-11-01,0.6382269859313965,0.5714539885520935,0.6071230173110962,0.5858319997787476,33871.69921875,2565702.14036
164,Monero,XMR,2014-11-02,0.586417019367218,0.5618209838867188,0.586417019367218,0.5794939994812012,26877.19921875,2548847.6412
165,Monero,XMR,2014-11-03,0.5992599725723267,0.551177978515625,0.5779250264167786,0.5763229727745056,40900.19921875,2545524.87225
166,Monero,XMR,2014-11-04,0.5827370285987854,0.5457479953765869,0.5758280158042908,0.547635018825531,42252.8984375,2429485.02239
167,Monero,XMR,2014-11-05,0.5846440196037292,0.5479419827461243,0.5479419827461243,0.5719820261001587,25458.30078125,2545309.47332
168,Monero,XMR,2014-11-06,0.5970749855041504,0.5568069815635681,0.5708339810371399,0.5959029793739319,28528.19921875,2651757.48727
169,Monero,XMR,2014-11-07,0.6194850206375122,0.5783230066299438,0.5902780294418335,0.6162949800491333,29986.5,2769964.6829
170,Monero,XMR,2014-11-08,0.658195972442627,0.5936679840087891,0.6198350191116333,0.6438770294189453,40713.0,2904957.93989
171,Monero,XMR,2014-11-09,0.7213690280914307,0.6340680122375488,0.6435980200767517,0.7213690280914307,44247.30078125,3268074.05262
172,Monero,XMR,2014-11-10,0.7624760270118713,0.6929200291633606,0.7166699767112732,0.7356969714164734,67836.296875,3347478.19539
173,Monero,XMR,2014-11-11,0.7466359734535217,0.6919609904289246,0.7344909906387329,0.7179549932479858,30147.19921875,3279832.67469
174,Monero,XMR,2014-11-12,0.763824999332428,0.6951580047607422,0.7185419797897339,0.7323200106620789,75047.203125,3359471.29439
175,Monero,XMR,2014-11-13,0.7735040187835693,0.6653879880905151,0.7356740236282349,0.7045300006866455,41142.5,3245009.04891
176,Monero,XMR,2014-11-14,0.7018749713897705,0.6432520151138306,0.7006649971008301,0.6892250180244446,65337.80078125,3188265.35659
177,Monero,XMR,2014-11-15,0.7054060101509094,0.6258950233459473,0.6923069953918457,0.6411449909210205,31335.5,2977697.93045
178,Monero,XMR,2014-11-16,0.6576769948005676,0.6262720227241516,0.6388819813728333,0.6545310020446777,27106.900390625,3051898.81947
179,Monero,XMR,2014-11-17,0.676593005657196,0.5562509894371033,0.6519290208816528,0.5847799777984619,152764.0,2737847.18283
180,Monero,XMR,2014-11-18,0.6033390164375305,0.5261579751968384,0.5861330032348633,0.5990729928016663,49911.80078125,2815941.8201
181,Monero,XMR,2014-11-19,0.6025819778442383,0.5543519854545593,0.5969949960708618,0.5590029954910278,25761.0,2637944.3764
182,Monero,XMR,2014-11-20,0.569225013256073,0.5144690275192261,0.5586389899253845,0.5251709818840027,23231.69921875,2488038.93581
183,Monero,XMR,2014-11-21,0.5632500052452087,0.500091016292572,0.5169950127601624,0.5324900150299072,34457.80078125,2532840.17317
184,Monero,XMR,2014-11-22,0.5578669905662537,0.5254309773445129,0.5336620211601257,0.5348290205001831,26876.5,2553678.14601
185,Monero,XMR,2014-11-23,0.5423550009727478,0.5153859853744507,0.535660982131958,0.5268970131874084,31246.69921875,2525805.28963
186,Monero,XMR,2014-11-24,0.5534830093383789,0.5258830189704895,0.5260499715805054,0.5317400097846985,29693.80078125,2558718.16616
187,Monero,XMR,2014-11-25,0.640425980091095,0.5308899879455566,0.5316020250320435,0.5954710245132446,84303.3984375,2876753.81282
188,Monero,XMR,2014-11-26,0.6241919994354248,0.5515149831771851,0.5825700163841248,0.5627409815788269,29237.0,2728857.52819
189,Monero,XMR,2014-11-27,0.5696679949760437,0.5535010099411011,0.5606129765510559,0.5575399994850159,10861.099609375,2713982.93364
190,Monero,XMR,2014-11-28,0.5750060081481934,0.5346639752388,0.5570970177650452,0.5647609829902649,17669.900390625,2759676.43029
191,Monero,XMR,2014-11-29,0.5867189764976501,0.5599930286407471,0.5643200278282166,0.5657110214233398,17081.30078125,2767536.18658
192,Monero,XMR,2014-11-30,0.5807750225067139,0.5628839731216431,0.5713859796524048,0.5675519704818726,14933.099609375,2776542.61233
193,Monero,XMR,2014-12-01,0.5779340267181396,0.4700410068035126,0.5678640007972717,0.47450000047683716,78718.1015625,2344414.55211
194,Monero,XMR,2014-12-02,0.5527780055999756,0.46947699785232544,0.4736959934234619,0.527409017086029,21321.5,2615754.66309
195,Monero,XMR,2014-12-03,0.5281220078468323,0.4846700131893158,0.5281220078468323,0.507565975189209,26152.80078125,2526706.76927
196,Monero,XMR,2014-12-04,0.5171859860420227,0.45381298661231995,0.5088739991188049,0.45646798610687256,18051.80078125,2280732.54926
197,Monero,XMR,2014-12-05,0.48044300079345703,0.4073620140552521,0.45506298542022705,0.42889299988746643,45854.6015625,2151032.83565
198,Monero,XMR,2014-12-06,0.4489400088787079,0.42284899950027466,0.4274669885635376,0.4437029957771301,18704.400390625,2233473.50753
199,Monero,XMR,2014-12-07,0.480663001537323,0.4434509873390198,0.4434509873390198,0.47055599093437195,21887.900390625,2377439.74317
200,Monero,XMR,2014-12-08,0.49737799167633057,0.4434790015220642,0.4706130027770996,0.44834399223327637,36453.19921875,2268105.5751
